Date,Adj Close,Price,Close,High,Low,Open,Volume
1999-04-09,47.3070767478473,47.20136260986328,47.3070767478473,46.69922045443921,46.83136312691923,4946800,
1999-04-12,47.201381739258366,46.884239196777344,47.201381739258366,46.03852575016129,46.0913828405748,10934000,
1999-04-13,47.28064019121442,46.24992752075195,47.28064019121442,45.879928100585936,47.17492607116699,9962200,
1999-04-14,46.88421157746625,44.66421508789063,46.88421157746625,44.406536923922026,46.83135451819064,21253800,
1999-04-15,45.34475029579603,45.272071838378906,45.34475029579603,43.237075030699295,44.8227868288912,17650600,
1999-04-16,45.166357828347856,43.950645446777344,45.166357828347856,43.71278867647007,45.166357828347856,17274000,
1999-04-19,44.61134360520997,41.88920593261719,44.61134360520997,41.44652820430719,44.2413443099061,19460600,
1999-04-20,43.18421570803191,42.84064483642578,43.18421570803191,41.30779017849074,41.704218107267046,17413600,
1999-04-21,44.98136169864177,44.95493316650391,44.98136169864177,42.65565087050988,43.23707857754285,10940400,
1999-04-22,46.30278933109661,46.17064666748047,46.30278933109661,45.08046969264728,45.37779068578361,13630600,
1999-04-23,47.12207434702728,46.77850341796875,47.12207434702728,45.45707676774365,45.93279036182468,7064400,
1999-04-26,48.20564683142344,47.85546875,48.20564683142344,46.943684311576696,47.09564838464725,5421000,
1999-04-27,48.44350077125776,47.12207412719727,48.44350077125776,46.52082500414974,48.20564397532687,16482800,
1999-04-28,46.88421717698012,45.50993347167969,46.88421717698012,45.30511234252433,46.725645980214686,7676800,
1999-04-29,45.56281417203452,45.13995742797852,45.56281417203452,44.18852975385251,45.29852870699952,19148200,
1999-04-30,46.01208812764663,45.430660247802734,46.01208812764663,43.81851930823556,45.77423126771049,15295200,
1999-05-03,45.48350484524554,45.19279098510742,45.48350484524554,44.43297066883734,45.298505116066735,11109800,
1999-05-04,45.98563195974857,44.47920608520508,45.98563195974857,44.2149208440571,45.27206180864902,15428400,
1999-05-05,45.82707977294922,45.82707977294922,45.82707977294922,43.15779773311769,44.50565302055737,12642600,
1999-05-06,45.80062417396166,44.16205596923828,45.80062417396166,43.73919965834192,45.40419638249633,15173400,
1999-05-07,44.92850267078321,44.79636001586914,44.92850267078321,43.60707612164253,44.55850323702381,16430400,
1999-05-10,45.5495793930838,45.24565124511719,45.5495793930838,44.55850934536657,45.08708003748243,10604200,
1999-05-11,46.19706619025784,45.95920944213867,46.19706619025784,45.35135330805633,45.61563858374431,8800800,
1999-05-12,47.06922337921572,46.91065216064453,47.06922337921572,44.82279778279049,46.170653140645626,12507400,
1999-05-13,47.35994400742681,46.038516998291016,47.35994400742681,45.82708867682929,47.28065838687866,9864000,
1999-05-14,45.66850103084772,45.16635894775391,45.66850103084772,44.82278804879498,45.139930417064754,12205400,
1999-05-17,46.11778420438573,45.979034423828125,46.11778420438573,44.32725132195184,44.76992919325468,9906800,
1999-05-18,46.19707989417378,45.77422332763672,46.19707989417378,45.2456526194654,45.93279454008812,9267800,
1999-05-19,46.43492538565113,46.40849685668945,46.43492538565113,45.24564158237605,45.95921186434109,7985600,
1999-05-20,46.50761513869875,45.133331298828125,46.50761513869875,45.06065282652728,46.50761513869875,5997200,
1999-05-21,45.40421716766718,44.71707534790039,45.40421716766718,44.47921856413496,45.27207451001972,10958600,
1999-05-24,44.87565235718588,43.58065414428711,44.87565235718588,43.289940259758815,44.796366752314526,9569800,
1999-05-25,44.1620835952998,42.15351486206055,44.1620835952998,41.968515110314826,43.52779873217161,17771200,
1999-05-26,43.50136002857316,43.32957458496094,43.50136002857316,41.38707764565345,42.70850413497827,26772000,
1999-05-27,43.9176137100937,43.28993606567383,43.9176137100937,42.60279422336154,43.1577934036907,23334800,
1999-05-28,44.24136632970861,44.003509521484375,44.24136632970861,42.99922522009314,43.55422443928303,12969800,
1999-06-01,44.135648366567246,43.02565002441406,44.135648366567246,42.78779323680981,43.92422011091902,6960200,
1999-06-02,43.97707245969873,43.7524299621582,43.97707245969873,41.92225432043095,42.99921688216937,11996600,
1999-06-03,44.082778341629925,43.13135147094727,44.082778341629925,42.86706622909097,44.082778341629925,11147800,
1999-06-04,44.60474570497746,44.452781677246094,44.60474570497746,43.44849766789095,43.44849766789095,12987200,
1999-06-07,45.66188757990291,45.37778091430664,45.66188757990291,44.66421068443694,44.76331766080773,11491800,
1999-06-08,45.69492099675369,44.24135208129883,45.69492099675369,44.01010248111283,45.48349279086935,8134800,
1999-06-09,45.1069045666382,44.98136901855469,45.1069045666382,44.37351268046611,44.39994121690474,8384400,
1999-06-10,44.76992384299835,44.46599578857422,44.76992384299835,43.93081812752303,44.50563857828171,9392400,
1999-06-11,44.81616607716664,43.79206085205078,44.81616607716664,43.39563302297368,44.76991616377431,16567600,
1999-06-14,43.950649354744925,42.9661865234375,43.950649354744925,42.86707952699715,43.950649354744925,14136800,
1999-06-15,43.86475674369118,43.607078552246094,43.86475674369118,42.94636524084842,43.07190077001398,9147800,
1999-06-16,45.84689712524414,45.84689712524414,45.84689712524414,44.63779175358833,44.69064881901591,15060200,
1999-06-17,46.56706098167219,46.35563278198242,46.56706098167219,45.24563473361112,45.24563473361112,16278200,
1999-06-18,46.69919735565359,46.56705474853516,46.69919735565359,45.85348467009563,45.932770234366686,5392800,
1999-06-21,47.98762544158208,47.96119689941406,47.98762544158208,46.80494817956319,46.88423380606725,10565200,
1999-06-22,48.28492510102012,46.51421356201172,48.28492510102012,46.51421356201172,47.677068901062015,10862800,
1999-06-23,47.35991797475877,47.247596740722656,47.35991797475877,46.22349137156981,46.52081228519483,9607000,
1999-06-24,47.2542070630172,46.30938720703125,47.2542070630172,46.09135185564988,47.22777853557703,14988800,
1999-06-25,46.98992636108399,46.24992752075195,46.98992636108399,45.827071040562224,46.61992694091797,8635600,
1999-06-28,47.41278152827807,47.346710205078125,47.41278152827807,46.26314050459908,46.64635417915874,7666200,
1999-06-29,48.179208994962046,47.99420928955078,48.179208994962046,47.06921076249446,47.30706752659466,9000400,
1999-06-30,50.689922254152776,48.73421096801758,50.689922254152776,47.4722486178425,48.04046203205746,19467600,
1999-07-01,49.3420786489029,49.064579010009766,49.3420786489029,48.04708033406828,48.8927935192664,6822600,
1999-07-02,49.73848403362518,49.68562698364258,49.73848403362518,49.05134238385139,49.05134238385139,3302000,
1999-07-06,50.45206571288997,49.36849594116211,50.45206571288997,49.10421063098458,49.94992362355267,8794800,
1999-07-07,49.65921268432552,49.447784423828125,49.65921268432552,48.99849937027116,49.34207029357943,10520000,
1999-07-08,50.31331874650239,50.108497619628906,50.31331874650239,49.20992751463556,49.4477843071338,11225000,
1999-07-09,50.663494727630216,50.61063766479492,50.663494727630216,49.92349584793608,50.29349528778315,4206800,
1999-07-12,51.05991422397884,50.34634399414063,51.05991422397884,50.05563019679913,50.79562895366839,7816200,
1999-07-13,50.293497347127534,50.108497619628906,50.293497347127534,49.71206963213184,50.108497619628906,6230000,
1999-07-14,51.05993388831407,50.9608268737793,51.05993388831407,49.89707825110609,50.61064875575644,6909400,
1999-07-15,51.42992782592773,51.42992782592773,51.42992782592773,50.85510720402952,51.1392139481861,6539800,
1999-07-16,52.1963420079342,51.9056282043457,52.1963420079342,51.43652183946427,51.45634323516349,4913800,
1999-07-19,52.11705100291059,51.377052307128906,52.11705100291059,51.17223123954647,52.11705100291059,6833000,
1999-07-20,50.822064829867685,49.39492416381836,50.822064829867685,49.262781509554536,50.74938637002258,14837400,
1999-07-21,50.06225716090177,49.63279342651367,50.06225716090177,49.10422267649756,49.50065073900964,10980400,
1999-07-22,49.63277362458221,48.37081146240234,49.63277362458221,48.23206169587995,49.63277362458221,15148400,
1999-07-23,48.93902780030246,48.4434928894043,48.93902780030246,47.94135084636083,48.73420670379789,12115000,
1999-07-26,48.31136822113788,47.25422668457031,48.31136822113788,47.174941069327744,47.7827974528541,10720000,
1999-07-27,48.94564547455102,48.20564651489258,48.94564547455102,47.796004233653086,48.20564651489258,13732800,
1999-07-28,49.42137857553282,49.15048599243164,49.42137857553282,48.1594155664517,48.78709350290566,10161800,
1999-07-29,48.62848889696729,48.09991836547852,48.62848889696729,47.62420488713862,48.23206099835071,13033800,
1999-07-30,48.83992379334406,47.86206817626953,48.83992379334406,47.78938971824372,48.31135318951999,10947400,
1999-08-02,48.89279805940647,47.729942321777344,48.89279805940647,47.54494254533635,47.94137063770992,9642400,
1999-08-03,48.39065182247218,47.41940307617188,48.39065182247218,46.72565397167166,48.3840446881436,13005000,
1999-08-04,47.776175337513074,46.56046295166016,47.776175337513074,46.520820156469306,47.41939018079537,13227600,
1999-08-05,47.30046081542969,47.30046081542969,47.30046081542969,45.45707087723931,46.567069119590506,18695200,
1999-08-06,47.835640679709286,46.79171371459961,47.835640679709286,46.46135708007123,46.96349916455437,12392200,
1999-08-09,47.09564507568604,46.190467834472656,47.09564507568604,46.097967970407055,46.96350241273518,7983400,
1999-08-10,46.40190104359017,45.77422332763672,46.40190104359017,44.769938982111206,46.06493721713095,16767200,
1999-08-11,47.359932879751256,47.28064727783203,47.359932879751256,45.89314924424557,46.59350539453207,13101400,
1999-08-12,47.78276490086344,46.725624084472656,47.78276490086344,46.61991000283358,47.465622655946206,12715000,
1999-08-13,48.81350007095957,48.76064300537109,48.81350007095957,47.62421609521881,47.70350169360153,14342600,
1999-08-16,49.315664396761626,49.15048599243164,49.315664396761626,48.41709387720648,48.73423641352007,11470600,
1999-08-17,49.63278094149325,49.39492416381836,49.63278094149325,48.49635411482434,49.57992387978772,11408400,
1999-08-18,49.7649379643527,48.83993911743164,49.7649379643527,48.65493934804743,49.15708157923314,7035200,
1999-08-19,48.73420501408154,48.25849151611328,48.73420501408154,47.94795631605066,48.3906341544378,10157800,
1999-08-20,49.02492141723633,49.02492141723633,49.02492141723633,48.04706584179819,48.31135113245715,6920800,
1999-08-23,50.58420181274414,50.58420181274414,50.58420181274414,49.36188241157412,49.4742036538438,9652000,
1999-08-24,51.48277159979384,50.927772521972656,51.48277159979384,50.11509530087735,50.214202279059705,13891400,
1999-08-25,52.22277314100808,52.01134490966797,52.22277314100808,50.68991846379225,51.24491757106006,11352000,
1999-08-26,52.19633927595984,51.14580535888672,52.19633927595984,51.066519780239695,52.011339592450106,9753000,
1999-08-27,51.5356320677819,50.63706207275391,51.5356320677819,50.504919426426255,51.52902493546552,9635400,
1999-08-30,51.00708163308365,49.92351150512695,51.00708163308365,49.79136880659565,50.84851039484609,10141600,
1999-08-31,50.795631260896855,50.47848892211914,50.795631260896855,49.157062510545344,50.267060696267336,14590400,
1999-09-01,51.27134437883264,50.84188079833984,51.27134437883264,50.478488537922864,50.79563087428678,10752000,
1999-09-02,50.927794759448894,50.66350936889648,50.927794759448894,49.79136758007354,49.8970817362945,14583200,
1999-09-03,53.009018172647,52.98919677734375,53.009018172647,51.93205569450397,52.117055384000935,14195400,
1999-09-07,53.41206757195727,52.7513542175293,53.41206757195727,52.67206861499794,52.88349688841489,9009000,
1999-09-08,52.96278328650975,52.037784576416016,52.96278328650975,51.61492802323031,52.43421259502762,14303400,
1999-09-09,52.90991363754616,52.77777099609375,52.90991363754616,51.799915449345896,52.06420073225072,12677600,
1999-09-10,53.90758733418909,53.385623931884766,53.90758733418909,52.88348192460466,53.49133803868058,10251000,
1999-09-13,53.438480725551806,52.74473190307617,53.438480725551806,52.46062524244329,53.332766619269805,7240800,
1999-09-14,53.40545706620055,53.035457611083984,53.40545706620055,52.43420849651955,52.53992262655286,10022600,
1999-09-15,53.696163628159496,52.01134490966797,53.696163628159496,51.958487851832935,53.696163628159496,16096000,
1999-09-16,52.460634059935096,51.98492050170898,52.460634059935096,50.90795786294709,51.98492050170898,15371000,
1999-09-17,53.64993030438889,53.54421615600586,53.64993030438889,52.3813605237925,52.46064613507978,14506400,
1999-09-20,53.914195014590135,53.66973114013672,53.914195014590135,53.3063388943276,53.70276679884664,6187200,
1999-09-21,53.30635787355671,52.3813591003418,53.30635787355671,52.22939501617078,53.20064372804644,12265800,
1999-09-22,53.21385137355155,52.93635177612305,53.21385137355155,51.82635338640903,52.460638180531326,12441800,
1999-09-23,53.597056055068975,50.742774963378906,53.597056055068975,50.43223975201448,53.49134194056193,19766000,
1999-09-24,51.00706331131517,50.8088493347168,51.00706331131517,49.57992267980687,50.4256356466266,23570800,
1999-09-27,51.90564073609912,51.16564178466797,51.90564073609912,51.007070580789865,51.53564126038354,12608800,
1999-09-28,51.58850317320052,51.40350341796875,51.58850317320052,49.81779123026792,50.90796835931224,20622000,
1999-09-29,51.77350374483987,50.3727912902832,51.77350374483987,50.3727912902832,51.40350422854189,15557000,
1999-09-30,51.429918707097926,50.90134811401367,51.429918707097926,50.21420634300414,50.84849105470525,17604200,
1999-10-01,50.921180725097656,50.921180725097656,50.921180725097656,49.68564669167437,50.21421740116027,19607400,
1999-10-04,52.24920488347862,52.06420516967773,52.24920488347862,50.90134982578645,51.19206366175928,12434200,
1999-10-05,53.068492689440326,52.434207916259766,53.068492689440326,51.32420956319378,52.24920819074877,19526400,
1999-10-06,53.56403444701319,53.48474884033203,53.56403444701319,51.95189377782962,52.75135697853131,19098200,
1999-10-07,54.03972641225496,53.35919189453125,54.03972641225496,52.962764020129086,53.78204829389356,22013600,
1999-10-08,54.072786229978135,53.92082214355469,54.072786229978135,52.43421695028183,53.1477874430528,22523200,
1999-10-11,54.70704681116236,54.68061828613281,54.70704681116236,53.94061958530549,54.07276221045323,13016000,
1999-10-12,54.93170388256643,53.43849182128906,54.93170388256643,53.27992062894103,54.49563310360932,20182800,
1999-10-13,53.46491982812911,51.85277938842773,53.46491982812911,51.64135113404067,52.83063506496791,22570600,
1999-10-14,52.5399212430848,52.17652893066406,52.5399212430848,51.19206612065153,52.03777913864887,22130400,
1999-10-15,51.58848912631296,50.63706207275391,51.58848912631296,50.326526853883934,50.84849030687814,33703000,
1999-10-18,50.87491475686665,49.99616622924805,50.87491475686665,48.55581149976793,50.68991506684168,24714800,
1999-10-19,50.795633731204255,50.26706314086914,50.795633731204255,49.421350196332966,50.53795556841589,26657200,
1999-10-20,52.21616463320596,51.7999153137207,52.21616463320596,50.53134595909897,51.0334879953034,22486400,
1999-10-21,52.64561462402344,52.64561462402344,52.64561462402344,50.58418995501047,50.9541892545769,22454800,
1999-10-22,53.49134173371608,52.40777206420898,53.49134173371608,52.22277236453704,52.95616403109368,16589400,
1999-10-25,53.00902849195465,52.434207916259766,53.00902849195465,51.95849433637434,52.1699225941012,13855400,
1999-10-26,53.35919988446119,52.01134490966797,53.35919988446119,51.90563079399791,53.068486066368536,13542400,
1999-10-27,52.11706377568136,51.93206405639648,52.11706377568136,51.11938671810936,51.87920699374367,15225200,
1999-10-28,53.91421729452318,53.72921752929688,53.91421729452318,52.27564794537591,52.75136162738641,14103800,
1999-10-29,56.02848930503932,55.60563278198242,56.02848930503932,54.78634826855967,54.97134799739707,19000000,
1999-11-01,56.26634956830094,55.31492233276367,56.26634956830094,55.24224386338236,55.60563621028895,9681800,
1999-11-02,56.29275830730954,55.347938537597656,56.29275830730954,55.13651033738241,55.60561665660999,12834800,
1999-11-03,56.76849742417925,56.45135498046875,56.76849742417925,55.975641314903,56.134212536758255,18752600,
1999-11-04,57.34990999433729,57.08562469482422,57.34990999433729,56.47776850594414,57.23758874204424,20048600,
1999-11-05,58.53922183091874,57.66707992553711,58.53922183091874,57.66707992553711,58.2485078624582,15134600,
1999-11-08,59.034719910583085,58.82989883422852,59.034719910583085,57.69347221703542,57.87847189890407,10890800,
1999-11-09,59.41133103183037,58.433475494384766,59.41133103183037,57.93133346164243,59.305616919674094,14629800,
1999-11-10,59.70205129725593,59.19990921020508,59.70205129725593,58.19562503610339,58.45991034507752,16561000,
1999-11-11,60.33634279150712,60.257057189941406,60.33634279150712,59.30562997115285,59.83420064825761,18501400,
1999-11-12,61.10276856525636,61.04991149902344,61.10276856525636,58.671343518542,60.57419790292715,28646600,
1999-11-15,61.3142251068691,60.93101119995117,61.3142251068691,60.627082928947296,61.10279674443162,10909400,
1999-11-16,62.7677761358658,62.4770622253418,62.7677761358658,60.89134998611992,61.15563535932357,19126400,
1999-11-17,62.74793779788663,61.63133239746094,62.74793779788663,61.31419003520985,62.47704536346383,21683600,
1999-11-18,63.52098083496094,63.52098083496094,63.52098083496094,61.68419774029491,62.05419721260174,17738400,
1999-11-19,64.1948711780666,64.08915710449219,64.1948711780666,63.00558785035438,63.243444515896826,17939400,
1999-11-22,65.54276074995747,63.11133575439453,65.54276074995747,63.11133575439453,64.22133412193413,18841800,
1999-11-23,64.69705590728722,63.40205764770508,64.69705590728722,62.79420132177877,64.64419883546753,24047600,
1999-11-24,65.74756153559281,65.48988342285156,65.74756153559281,62.92631655763098,63.58702966722392,18617800,
1999-11-26,66.62635394439329,65.70135498046875,66.62635394439329,65.4370695622046,66.3092114424763,8045200,
1999-11-29,66.12417819719373,64.61775207519531,66.12417819719373,64.53846648982697,65.56917909961537,20485200,
1999-11-30,64.85565442455058,62.159942626953125,64.85565442455058,62.159942626953125,64.74994023640951,23702400,
1999-12-01,63.82492829797866,63.50778579711914,63.82492829797866,62.37135850237252,62.8470722536618,23205800,
1999-12-02,65.64846183528363,65.5229263305664,65.64846183528363,63.70596507808019,63.745607869043525,17229200,
1999-12-03,67.81559252023321,66.91702270507812,67.81559252023321,66.73202303725208,67.07559384892902,21444600,
1999-12-06,68.0799015410959,67.52490234375,68.0799015410959,66.54704661509295,67.17472427875795,16018400,
1999-12-07,68.00061594147505,67.52490234375,68.00061594147505,66.67258214782595,67.73633060940557,23397000,
1999-12-08,68.07328866060864,66.70561218261719,68.07328866060864,66.5470409967631,67.54471804109504,19563000,
1999-12-09,68.0270349761289,67.02275085449219,68.0270349761289,65.33132496541984,67.65703556289432,28445400,
1999-12-10,67.815623241987,67.57776641845703,67.815623241987,66.07133986943394,67.57776641845703,20428400,
1999-12-13,68.78685334320524,68.49613952636719,68.78685334320524,67.04917757437775,67.34649852341668,16209200,
1999-12-14,68.68772201987755,67.26058197021484,68.68772201987755,66.81129713976547,68.29129422830458,27760200,
1999-12-15,68.55565643310547,68.55565643310547,68.55565643310547,65.91280152049539,66.49422960126961,31797200,
1999-12-16,70.40555746453072,70.24698638916016,70.40555746453072,69.13698886156621,69.45413101230733,27219600,
1999-12-17,71.77989519482804,70.85489654541016,71.77989519482804,70.55757555095441,71.46275280074191,23892400,
1999-12-20,72.0970190213952,71.77987670898438,72.0970190213952,70.77559271968342,71.38344881847084,15392000,
1999-12-21,75.63848114013672,75.63848114013672,75.63848114013672,71.58170026836488,71.99134263652425,26003800,
1999-12-22,75.53273162681347,75.40058898925781,75.53273162681347,73.94701997614558,75.42701751676894,22313600,
1999-12-23,76.74846416350505,76.29917907714844,76.74846416350505,75.2684662319774,76.00185806411832,17543600,
1999-12-27,76.40489086988495,75.84989166259766,76.40489086988495,74.34346524281784,76.3784623362046,19281800,
1999-12-28,76.53704697019087,75.37419128417969,76.53704697019087,74.89847759444784,75.9027620505484,15346400,
1999-12-29,78.22844696044922,78.22844696044922,78.22844696044922,76.00845049265268,76.11416461016681,16512600,
1999-12-30,79.28559037505603,77.38273620605469,79.28559037505603,77.38273620605469,79.17987625455596,21887000,
1999-12-31,78.80984696415642,77.27699279785156,78.80984696415642,77.27699279785156,78.33413360219974,14464400,
2000-01-03,81.3470452240715,80.13133239746094,81.3470452240715,76.74847931471852,81.3470452240715,36345200,
2000-01-04,79.07421217964324,74.63421630859375,79.07421217964324,74.36993084007891,77.80564193077196,33786600,
2000-01-05,75.79706489208132,72.73135375976562,75.79706489208132,71.25135528209597,73.99992388348247,42496600,
2000-01-06,74.42272163358369,67.7363052368164,74.42272163358369,67.44559148043521,73.47129479451799,37134800,
2000-01-07,76.11414337158203,76.11414337158203,76.11414337158203,69.77129809061687,70.14129739867316,28138200,
2000-01-10,79.4441593118616,78.22844696044922,79.4441593118616,76.06130755140974,76.95987755027977,29675600,
2000-01-11,78.54557956348765,74.4227294921875,78.54557956348765,73.577016657049,77.59415262395684,32546600,
2000-01-12,75.47328291306395,72.7841796875,75.47328291306395,72.73132262164124,75.2684617828613,29050000,
2000-01-13,77.3827692737318,77.17134094238281,77.3827692737318,73.64313066299647,74.84562929754388,25165200,
2000-01-14,79.17988835632242,78.96846008300781,79.17988835632242,77.80560457977744,78.65131767303589,21898600,
2000-01-18,79.86699453016095,79.39128112792969,79.86699453016095,77.32985638492751,77.85842683185115,16752400,
2000-01-19,81.18846893310547,81.18846893310547,81.18846893310547,78.16900845927498,79.06757875345647,19006000,
2000-01-20,81.92843099239231,80.39557647705078,81.92843099239231,79.50361372027876,80.76557584282287,25958000,
2000-01-21,81.6641494701435,81.39986419677734,81.6641494701435,80.39558015798593,81.61129241547027,18698200,
2000-01-24,82.56271054214541,77.48843383789062,82.56271054214541,76.93343482336276,82.40413939513745,28340400,
2000-01-25,79.59611838927833,78.65129852294922,79.59611838927833,75.61201783405838,77.69987152468774,33276200,
2000-01-26,78.9155901687152,75.4798812866211,78.9155901687152,75.268453047723,78.86273310899067,23095600,
2000-01-27,78.22845079884026,76.58988189697266,78.22845079884026,74.10560001349597,77.59416606263343,30739200,
2000-01-28,76.51063558667205,72.73135375976562,76.51063558667205,71.67421199000158,76.11420742301054,35313800,
2000-01-31,76.11417699940114,75.84989166259766,76.11417699940114,70.61704199388883,72.62561055359525,36014600,
2000-02-01,78.22845862847812,77.8848876953125,78.22845862847812,74.79274929682198,75.7177479630371,26417600,
2000-02-02,80.10487657344197,78.54559326171875,80.10487657344197,77.88487999403942,78.01702264757529,26169200,
2000-02-03,81.717027002048,81.61131286621094,81.717027002048,78.04346078171014,79.76131548906237,30579800,
2000-02-04,83.08468930933704,82.16629791259766,83.08468930933704,81.37344203052048,82.03415526558479,26640000,
2000-02-07,83.4084332267645,83.30271911621094,83.4084332267645,81.39986512624672,82.24557801067526,17761000,
2000-02-08,87.0027414616946,86.79131317138672,87.0027414616946,84.04274539738421,84.04274539738421,21999400,
2000-02-09,86.42790322351938,83.7255859375,86.42790322351938,83.51415769018308,86.31558196713226,27258200,
2000-02-10,86.47416687011719,86.47416687011719,86.47416687011719,83.34899259371396,84.41274113177087,26341600,
2000-02-11,86.31554975736425,84.4655532836914,86.31554975736425,82.87984202054325,86.31554975736425,24876000,
2000-02-14,84.57127621299342,84.35984802246094,84.57127621299342,82.66842249820107,84.56466908203927,22814600,
2000-02-15,85.09985503438473,84.96771240234375,85.09985503438473,81.08271902033924,83.67271460834225,30572800,
2000-02-16,85.99845283985138,84.5713119506836,85.99845283985138,83.98988418102265,84.49202634572983,25310600,
2000-02-17,87.31987354367278,86.36844635009766,87.31987354367278,84.25416369770848,85.57559035545171,30080200,
2000-02-18,87.10840378534226,83.24983978271484,87.10840378534226,83.24983978271484,86.79126153855097,25271200,
2000-02-22,84.51842891837977,83.51414489746094,84.51842891837977,81.39986274815813,83.72557311239122,37226200,
2000-02-23,88.79987318738759,88.16558837890625,88.79987318738759,83.85773738797047,84.30041532722308,32170800,
2000-02-24,90.32612150319864,90.06844329833984,90.32612150319864,86.262734426579,88.69415953909287,48868200,
2000-02-25,90.9141578101539,88.00701904296875,90.9141578101539,87.84844783748592,89.80415937177412,32617600,
2000-02-28,89.38129570392462,87.95415496826172,89.38129570392462,84.9941593683683,87.31987019685599,38216200,
2000-02-29,90.57062886749551,90.27991485595705,90.57062886749551,88.74705915875401,89.43420136784502,23978600,
2000-03-01,91.81272292718654,91.01986694335938,91.81272292718654,90.06843976276677,90.7027245498285,24468400,
2000-03-02,91.49554317724105,88.91215515136719,91.49554317724105,88.58840575682034,91.38982908922576,32739200,
2000-03-03,93.97987428406482,93.92701721191406,93.97987428406482,90.49130752211416,91.33702067652644,32017200,
2000-03-06,95.75060819181763,94.6670379638672,95.75060819181763,93.23989668803,94.5084667109964,23268400,
2000-03-07,96.3055623545398,93.23985290527344,96.3055623545398,91.9712834779908,96.25270529506967,39471000,
2000-03-08,94.71985603932583,94.0855712890625,94.71985603932583,89.88343481856786,93.87414303897472,43512600,
2000-03-09,97.67982967210853,97.25697326660156,97.67982967210853,92.26198197655056,94.05912169995514,30101400,
2000-03-10,98.4726903573915,96.83412170410156,98.4726903573915,95.99501598245712,97.15126402409317,29750600,
2000-03-13,96.51700925613198,94.29701232910156,96.51700925613198,92.63201463382876,93.02844265651277,37544200,
2000-03-14,95.88271154152778,90.80843353271484,95.88271154152778,88.7998651542264,95.35414091560976,39106800,
2000-03-15,90.49129770679868,87.00273132324219,90.49129770679868,86.15701826056183,90.0684411754585,51202600,
2000-03-16,92.39414709683122,91.9712905883789,92.39414709683122,85.417014707368,89.11700915632576,55282200,
2000-03-17,93.9269967851031,93.71556854248048,93.9269967851031,91.28414375232023,91.33700081297587,31422400,
2000-03-20,94.2970359656123,91.07275390625,94.2970359656123,89.85704099862159,93.87417930208936,21167200,
2000-03-21,94.66702459962576,94.50845336914062,94.66702459962576,87.58417630462304,89.75131645458656,33435100,
2000-03-22,98.07629068901664,96.41129302978516,98.07629068901664,93.97986787662173,95.98843648140893,24370200,
2000-03-23,99.58268915373704,98.10269165039062,99.58268915373704,96.04126655644384,96.82090809838526,19227400,
2000-03-24,101.90841520675504,99.42413330078124,101.90841520675504,97.27020803124014,99.35806197349471,22063000,
2000-03-27,101.06269259766664,99.58269500732422,101.06269259766664,99.0541244393448,99.794123234516,11752600,
2000-03-28,99.63558219876424,97.04558563232422,99.63558219876424,95.67130173992749,98.93522598436977,18336300,
2000-03-29,97.62699141935867,93.02842712402344,97.62699141935867,93.02842712402344,97.57413435849276,27189500,
